# spectrum_type, zbin0, zbin1, separation, value
c_dcmbk 0 0 4.743564916629640638e-01 4.086098922344017979e+02
c_dcmbk 0 0 4.806425428564732871e-01 3.862666466329735613e+02
c_dcmbk 0 0 4.869129233098823395e-01 3.802577058745525278e+02
c_dcmbk 0 0 4.931745196394184405e-01 3.721837876155156550e+02
c_dcmbk 0 0 4.994506890543656263e-01 3.592074800601766356e+02
c_dcmbk 0 0 5.057241638978529075e-01 3.520778953151779547e+02
c_dcmbk 0 0 5.120042719980517631e-01 3.459477940589634386e+02
c_dcmbk 0 0 5.183192340646139984e-01 3.355627074343865388e+02
c_dcmbk 0 0 5.246161892892522438e-01 3.269214532476149770e+02
c_dcmbk 0 0 5.308869673046785476e-01 3.209956254664875814e+02
c_dcmbk 0 0 5.371637224096752483e-01 3.073072415387727574e+02
c_dcmbk 0 0 5.434652729571635144e-01 3.046771224592523595e+02
c_dcmbk 0 0 5.497524178004593587e-01 2.955574296688466802e+02
c_dcmbk 0 0 5.559970921381958142e-01 2.936967128609572910e+02
c_dcmbk 0 0 5.622866379023159222e-01 2.839675094147183358e+02
c_dcmbk 0 0 5.686033203527380842e-01 2.778122901515445733e+02
c_dcmbk 0 0 5.748823709563090079e-01 2.707897414390199060e+02
c_dcmbk 0 0 5.811585199734176088e-01 2.649606111255556016e+02
c_dcmbk 0 0 5.874446517276211699e-01 2.578269680185596826e+02
c_dcmbk 0 0 5.937246335834056588e-01 2.541665352059056602e+02
c_dcmbk 0 0 6.000023445208265693e-01 2.488190518554698940e+02
c_dcmbk 0 0 6.062700655927123483e-01 2.427821470753494566e+02
c_dcmbk 0 0 6.125564878198721530e-01 2.351325778864114113e+02
c_dcmbk 0 0 6.188675697062213654e-01 2.319291019592425016e+02
c_dcmbk 0 0 6.251436203714340056e-01 2.275902716853739207e+02
c_dcmbk 0 0 6.314092032308914471e-01 2.231631571745115252e+02
c_dcmbk 0 0 6.377070744462735030e-01 2.190219364195917535e+02
c_dcmbk 0 0 6.439915699782213787e-01 2.133319793044385619e+02
c_dcmbk 0 0 6.502746657481665027e-01 2.102787563641032307e+02
c_dcmbk 0 0 6.565654463687421449e-01 2.061300812178301101e+02
c_dcmbk 0 0 6.628457378217490481e-01 2.020472144747193113e+02
c_dcmbk 0 0 6.691273712706959920e-01 1.976563130319049435e+02
c_dcmbk 0 0 6.754135024521100705e-01 1.939053005584346181e+02
c_dcmbk 0 0 6.816942288653291548e-01 1.902004204539269381e+02
c_dcmbk 0 0 6.879707219643064198e-01 1.882012067939990629e+02
c_dcmbk 0 0 6.942401964891569133e-01 1.821127004796605036e+02
c_dcmbk 0 0 7.005213539313046578e-01 1.796872718802278541e+02
c_dcmbk 0 0 7.068163049835881617e-01 1.754159343568025520e+02
c_dcmbk 0 0 7.131046379544038194e-01 1.726830302581690262e+02
c_dcmbk 0 0 7.193979933183044517e-01 1.713602123460974553e+02
c_dcmbk 0 0 7.256912769458278012e-01 1.669556349395674033e+02
c_dcmbk 0 0 7.319732112087881104e-01 1.639027445689368676e+02
c_dcmbk 0 0 7.382575498732680819e-01 1.620971505933863455e+02
c_dcmbk 0 0 7.445309219837563663e-01 1.584327684258848024e+02
c_dcmbk 0 0 7.507908721544984676e-01 1.566880085772679934e+02
c_dcmbk 0 0 7.570762748651901353e-01 1.548337702153751820e+02
c_dcmbk 0 0 7.633652442780797243e-01 1.522414239621578815e+02
c_dcmbk 0 0 7.696523768503739094e-01 1.484595083666833091e+02
c_dcmbk 0 0 7.759443911184177312e-01 1.464365270789148781e+02
c_dcmbk 0 0 7.822388793759307291e-01 1.436456438732987522e+02
c_dcmbk 0 0 7.885422505712965657e-01 1.426634573436133735e+02
c_dcmbk 0 0 7.947958170677573708e-01 1.401818209322495647e+02
c_dcmbk 0 0 8.010501857211035359e-01 1.378824009938017525e+02
c_dcmbk 0 0 8.073371699120777123e-01 1.352807103313011510e+02
c_dcmbk 0 0 8.136256953004623593e-01 1.335066758669363480e+02
c_dcmbk 0 0 8.199185768310989220e-01 1.323003122874666815e+02
c_dcmbk 0 0 8.261975950269245805e-01 1.290465738636538049e+02
c_dcmbk 0 0 8.324916626456120294e-01 1.275619545458656034e+02
c_dcmbk 0 0 8.387980487119468531e-01 1.261407663059893736e+02
c_dcmbk 0 0 8.450681625339854230e-01 1.236921860115613327e+02
c_dcmbk 0 0 8.513326310877129544e-01 1.217660446522636448e+02
c_dcmbk 0 0 8.576229699198910650e-01 1.195581105230111660e+02
c_dcmbk 0 0 8.639079722665760075e-01 1.179971375768980977e+02
c_dcmbk 0 0 8.701845317394016899e-01 1.174540391272755073e+02
c_dcmbk 0 0 8.764647451447489246e-01 1.155402895008107151e+02
c_dcmbk 0 0 8.827524554796379874e-01 1.134102826029344584e+02
c_dcmbk 0 0 8.890360933084631156e-01 1.122025698246844172e+02
c_dcmbk 0 0 8.953122302139767674e-01 1.099253549897341458e+02
c_dcmbk 0 0 9.015989135410911182e-01 1.086807347766905423e+02
c_dcmbk 0 0 9.078856597069530077e-01 1.072358559054596441e+02
c_dcmbk 0 0 9.141777176955673267e-01 1.053873655412083252e+02
c_dcmbk 0 0 9.204705311210197305e-01 1.037844672813277924e+02
c_dcmbk 0 0 9.267502199878263625e-01 1.032966250088258278e+02
c_dcmbk 0 0 9.330346272813238029e-01 1.017050048264523241e+02
c_dcmbk 0 0 9.393297286529698198e-01 1.006680242140484296e+02
c_dcmbk 0 0 9.456020466528652912e-01 9.885346727674330225e+01
c_dcmbk 0 0 9.518687891863797379e-01 9.774434332161908401e+01
c_dcmbk 0 0 9.581418737840891042e-01 9.680028946277630553e+01
c_dcmbk 0 0 9.644369887048810375e-01 9.563173050928874375e+01
c_dcmbk 0 0 9.707375181351720617e-01 9.438639828686153521e+01
c_dcmbk 0 0 9.770097663529486720e-01 9.243024660059921871e+01
c_dcmbk 0 0 9.832835755838400527e-01 9.093204796394446987e+01
c_dcmbk 0 0 9.895569992810110405e-01 9.123481496211999797e+01
c_dcmbk 0 0 9.958480710782616763e-01 8.960219391097547259e+01
c_dcmbk 0 0 1.002138575493429995e+00 8.822383239106527242e+01
c_dcmbk 0 0 1.008406592376542843e+00 8.778177407919569930e+01
c_dcmbk 0 0 1.014697842972237973e+00 8.667930573855598197e+01
c_dcmbk 0 0 1.020995892874764666e+00 8.538221883583098304e+01
c_dcmbk 0 0 1.027276368069287793e+00 8.452856671457337256e+01
c_dcmbk 0 0 1.033563189136701643e+00 8.276357229780758473e+01
c_dcmbk 0 0 1.039851148620366539e+00 8.215628186731576932e+01
c_dcmbk 0 0 1.046127943161246687e+00 8.132736749350644345e+01
c_dcmbk 0 0 1.052404895272092133e+00 8.104244142935581863e+01
c_dcmbk 0 0 1.058683000430492127e+00 8.006155248312823858e+01
c_dcmbk 0 0 1.064967127327474117e+00 7.853979534808472351e+01
c_dcmbk 0 0 1.071258688161570438e+00 7.769512076156236446e+01
c_dcmbk 0 0 1.077544330604543799e+00 7.716641600622777730e+01
c_dcmbk 0 0 1.083828423436568711e+00 7.610749620296491003e+01
c_dcmbk 0 0 1.090113342297217791e+00 7.509883861635884728e+01
c_dcmbk 0 0 1.096393171946581147e+00 7.504353994440003817e+01
c_dcmbk 0 0 1.102683425690332397e+00 7.380191319575251896e+01
c_dcmbk 0 0 1.108964675464843452e+00 7.263252633088808352e+01
c_dcmbk 0 0 1.115226705913353378e+00 7.186211491409493135e+01
c_dcmbk 0 0 1.121503167812783808e+00 7.188395043234382342e+01
c_dcmbk 0 0 1.127793382225193985e+00 7.058881992065367683e+01
c_dcmbk 0 0 1.134092036465484288e+00 6.936100879246659190e+01
c_dcmbk 0 0 1.140366923395659482e+00 6.899370700851217464e+01
c_dcmbk 0 0 1.146641931784804447e+00 6.833382257307988539e+01
c_dcmbk 0 0 1.152944617322677390e+00 6.756045502839806716e+01
c_dcmbk 0 0 1.159230356871362666e+00 6.658070256864647263e+01
c_dcmbk 0 0 1.165510994903905084e+00 6.559114559280808976e+01
c_dcmbk 0 0 1.171794297100004156e+00 6.533146862976987279e+01
c_dcmbk 0 0 1.178088255559602393e+00 6.472625897067716494e+01
c_dcmbk 0 0 1.184371772446566995e+00 6.419685544512803688e+01
c_dcmbk 0 0 1.190639487122887363e+00 6.320344337319899353e+01
c_dcmbk 0 0 1.196916336380001056e+00 6.287876690210723041e+01
c_dcmbk 0 0 1.203204375371396573e+00 6.251512654849815931e+01
c_dcmbk 0 0 1.209488225901738323e+00 6.181342913647629445e+01
c_dcmbk 0 0 1.215765679709200020e+00 6.119637386060743012e+01
c_dcmbk 0 0 1.222058041744503942e+00 6.010548983159433334e+01
c_dcmbk 0 0 1.228350115998196657e+00 5.997531460728666985e+01
c_dcmbk 0 0 1.234637679107109420e+00 5.940455538123025292e+01
c_dcmbk 0 0 1.240908145406735441e+00 5.826345325019828891e+01
c_dcmbk 0 0 1.247180835746598104e+00 5.805714786914862913e+01
c_dcmbk 0 0 1.253468531500335770e+00 5.772602128348789563e+01
c_dcmbk 0 0 1.259751636995439350e+00 5.702058108662962610e+01
c_dcmbk 0 0 1.266035077425267108e+00 5.658056918112195888e+01
c_dcmbk 0 0 1.272321570618527797e+00 5.590762565507769466e+01
c_dcmbk 0 0 1.278608208280544778e+00 5.548028490880081876e+01
c_dcmbk 0 0 1.284887298154571367e+00 5.469085060985318592e+01
c_dcmbk 0 0 1.291176964274221017e+00 5.435573890035574607e+01
c_dcmbk 0 0 1.297469848393144831e+00 5.402004772882640538e+01
c_dcmbk 0 0 1.303745183221867832e+00 5.298841257277281613e+01
c_dcmbk 0 0 1.310019952103037566e+00 5.271727829811152333e+01
c_dcmbk 0 0 1.316304889985511428e+00 5.173538575569149600e+01
c_dcmbk 0 0 1.322589692250816240e+00 5.207216508926998699e+01
c_dcmbk 0 0 1.328868076233011619e+00 5.131412290730958858e+01
c_dcmbk 0 0 1.335146302472670188e+00 5.115190772221691873e+01
c_dcmbk 0 0 1.341442338921303268e+00 5.033765293973213062e+01
c_dcmbk 0 0 1.347732504022160827e+00 4.972839845078536314e+01
c_dcmbk 0 0 1.354002360904259961e+00 4.934425951525837917e+01
c_dcmbk 0 0 1.360285090555885645e+00 4.887447417300599284e+01
c_dcmbk 0 0 1.366569991348876023e+00 4.886487454351897242e+01
c_dcmbk 0 0 1.372854357884312648e+00 4.814689109345681572e+01
c_dcmbk 0 0 1.379136732473180915e+00 4.771938376036670348e+01
c_dcmbk 0 0 1.385410660878153122e+00 4.735033275927173690e+01
c_dcmbk 0 0 1.391699780091347760e+00 4.674360696074464272e+01
c_dcmbk 0 0 1.397986514487977949e+00 4.693640202512416693e+01
c_dcmbk 0 0 1.404269431125305445e+00 4.640161757018818633e+01
c_dcmbk 0 0 1.410558481592738334e+00 4.580743182316158624e+01
c_dcmbk 0 0 1.416841921169897933e+00 4.534740903470696338e+01
c_dcmbk 0 0 1.423120638450376285e+00 4.472237947287478477e+01
c_dcmbk 0 0 1.429399525711986918e+00 4.455989619925651368e+01
c_dcmbk 0 0 1.435687195920436032e+00 4.403343107013149194e+01
c_dcmbk 0 0 1.441978909597384506e+00 4.402122232698814486e+01
c_dcmbk 0 0 1.448256353182435952e+00 4.357586875896731726e+01
c_dcmbk 0 0 1.454533979889224504e+00 4.304646262496886067e+01
c_dcmbk 0 0 1.460823291195719742e+00 4.292066562708407673e+01
c_dcmbk 0 0 1.467115297699349785e+00 4.235842630914213913e+01
c_dcmbk 0 0 1.473396431849603117e+00 4.244733048541286990e+01
c_dcmbk 0 0 1.479672187129404293e+00 4.181015414280303588e+01
c_dcmbk 0 0 1.485957336950811003e+00 4.155472337890159906e+01
c_dcmbk 0 0 1.492235428844137068e+00 4.120609221406588318e+01
c_dcmbk 0 0 1.498505563158792242e+00 4.081540080894386335e+01
c_dcmbk 0 0 1.504788033368229971e+00 4.085948626716431420e+01
c_dcmbk 0 0 1.511077562324459223e+00 4.015970846508962921e+01
c_dcmbk 0 0 1.517363063341846008e+00 4.012055914986545702e+01
c_dcmbk 0 0 1.523653270341324806e+00 3.944734893224823935e+01
c_dcmbk 0 0 1.529942912799504340e+00 3.943559851015215401e+01
c_dcmbk 0 0 1.536231829420274808e+00 3.910004334218790234e+01
c_dcmbk 0 0 1.542513327069792606e+00 3.877310837823704759e+01
c_dcmbk 0 0 1.548785556440221534e+00 3.874421225395375501e+01
c_dcmbk 0 0 1.555073465503286512e+00 3.814248901862951158e+01
c_dcmbk 0 0 1.561358245907146003e+00 3.842508370030375175e+01
c_dcmbk 0 0 1.567631451431686029e+00 3.768401428068947467e+01
c_dcmbk 0 0 1.573918013544226335e+00 3.759966555127424215e+01
c_dcmbk 0 0 1.580207648268701970e+00 3.710511190084832123e+01
c_dcmbk 0 0 1.586489494063065386e+00 3.704891914137803610e+01
c_dcmbk 0 0 1.592763080732128689e+00 3.692978692943190566e+01
c_dcmbk 0 0 1.599049662621118140e+00 3.633833541376019127e+01
c_dcmbk 0 0 1.605345053337696948e+00 3.641411753513344962e+01
c_dd 0 0 0.000000000000000000e+00 0.000000000000000000e+00
c_dd 0 0 8.899641653093008295e-03 4.923833413461539749e+04
c_dd 0 0 1.539332528288165670e-02 5.999375150462963211e+04
c_dd 0 0 2.155046762996598239e-02 5.757118947368422232e+04
c_dd 0 0 2.783660762585126597e-02 4.901734715099715686e+04
c_dd 0 0 3.439928854529101382e-02 4.234084358974359202e+04
c_dd 0 0 4.083988908678293228e-02 3.690387330729166570e+04
c_dd 0 0 4.696089820801348236e-02 3.188413478260870033e+04
c_dd 0 0 5.319831544433587661e-02 2.809450721726190386e+04
c_dd 0 0 5.953007160048735813e-02 2.614582450292398062e+04
c_dd 0 0 6.593106050382960270e-02 2.401724801864800975e+04
c_dd 0 0 7.211112823241795644e-02 2.263929581196581785e+04
c_dd 0 0 7.840743265709380905e-02 1.988364538310412172e+04
c_dd 0 0 8.486374147573563786e-02 1.827634198690577978e+04
c_dd 0 0 9.105720993371453631e-02 1.573448581278175880e+04
c_dd 0 0 9.723119438183111529e-02 1.487261202185792354e+04
c_dd 0 0 1.035474523099094157e-01 1.316461527531083084e+04
c_dd 0 0 1.098380096325790867e-01 1.216672423618262656e+04
c_dd 0 0 1.160878800454857029e-01 1.164165351624093091e+04
c_dd 0 0 1.223769048302436324e-01 1.103496177408177391e+04
c_dd 0 0 1.287591547856025143e-01 1.034743588983574227e+04
c_dd 0 0 1.350589943281513827e-01 9.858877898677897974e+03
c_dd 0 0 1.412290290659165837e-01 9.474528651984255703e+03
c_dd 0 0 1.475161690700088069e-01 8.600991509971510823e+03
c_dd 0 0 1.537996369822966225e-01 8.173966287673704755e+03
c_dd 0 0 1.601026478659483554e-01 7.663568998169810584e+03
c_dd 0 0 1.664508001660549019e-01 7.393481242860405473e+03
c_dd 0 0 1.727583237560037233e-01 7.081075504164084123e+03
c_dd 0 0 1.790245845132147351e-01 6.645209564164647418e+03
c_dd 0 0 1.852702546080971790e-01 6.519823794057499981e+03
c_dd 0 0 1.914887492119529966e-01 6.289997460317462355e+03
c_dd 0 0 1.977904085892937536e-01 5.916327086597722882e+03
c_dd 0 0 2.041115446406587541e-01 5.786970101684627480e+03
c_dd 0 0 2.104256850836569714e-01 5.450919092397660279e+03
c_dd 0 0 2.167058561960866769e-01 5.233486870867627658e+03
c_dd 0 0 2.229761248051159717e-01 5.030737227257469385e+03
c_dd 0 0 2.292828550697881274e-01 4.871119057849924502e+03
c_dd 0 0 2.355310205895554676e-01 4.701273399672118103e+03
c_dd 0 0 2.418144967727207939e-01 4.606901313400961953e+03
c_dd 0 0 2.481043196360692704e-01 4.392687264424224850e+03
c_dd 0 0 2.543667409246888611e-01 4.270494983408159896e+03
c_dd 0 0 2.606678092543103231e-01 4.218009768323247954e+03
c_dd 0 0 2.669430136113040697e-01 4.071265284328557300e+03
c_dd 0 0 2.732519464783976226e-01 3.926874985490424024e+03
c_dd 0 0 2.795627339315375770e-01 3.798483239171375772e+03
c_dd 0 0 2.858373502475139438e-01 3.740329728068827535e+03
c_dd 0 0 2.920953075698756729e-01 3.638977619012180185e+03
c_dd 0 0 2.983525092968341563e-01 3.566550654100436077e+03
c_dd 0 0 3.046702740008471189e-01 3.466205403707193454e+03
c_dd 0 0 3.109590627528140416e-01 3.383694358707211450e+03
c_dd 0 0 3.172239916515500191e-01 3.318860391418105337e+03
c_dd 0 0 3.235299724572279767e-01 3.242438387306850018e+03
c_dd 0 0 3.298388395071043533e-01 3.170371579374746489e+03
c_dd 0 0 3.361383844359337458e-01 3.120703009553261381e+03
c_dd 0 0 3.423877713306480719e-01 3.042475013609145208e+03
c_dd 0 0 3.486623155692267217e-01 3.008024584400068306e+03
c_dd 0 0 3.549448882949312045e-01 2.954022654014157979e+03
c_dd 0 0 3.611996781549324798e-01 2.911329871050934798e+03
c_dd 0 0 3.674875026172954029e-01 2.852101269958694957e+03
c_dd 0 0 3.737698636248200090e-01 2.823276998024222394e+03
c_dd 0 0 3.800714314497639634e-01 2.753879681103210260e+03
c_dd 0 0 3.863585763589229560e-01 2.723520523450940800e+03
c_dd 0 0 3.926354401118986037e-01 2.683683171705647055e+03
c_dd 0 0 3.989457585494922132e-01 2.638850985449476866e+03
c_dd 0 0 4.052156663313305485e-01 2.609227218812317005e+03
c_dd 0 0 4.115034152883392804e-01 2.572047600262985725e+03
c_dd 0 0 4.177905076349040514e-01 2.550408015954082657e+03
c_dd 0 0 4.240487051047501788e-01 2.504503991640543518e+03
c_dd 0 0 4.303463415118498614e-01 2.477965515297089496e+03
c_dd 0 0 4.366358695421740932e-01 2.444631750327272584e+03
c_dd 0 0 4.429029287921816826e-01 2.417867197721602679e+03
c_dd 0 0 4.491680252572889942e-01 2.389025799329292568e+03
c_dd 0 0 4.554486850820457788e-01 2.371728407324410000e+03
c_dd 0 0 4.617725565885423267e-01 2.335324631366967878e+03
c_dd 0 0 4.680757412093953795e-01 2.322501415507954334e+03
c_dd 0 0 4.743564916629640638e-01 2.316148818278525141e+03
c_dd 0 0 4.806425428564732871e-01 2.268705295269316139e+03
c_dd 0 0 4.869129233098823395e-01 2.255821901604561845e+03
c_dd 0 0 4.931745196394184405e-01 2.236600181539977712e+03
c_dd 0 0 4.994506890543656263e-01 2.209775305715943432e+03
c_dd 0 0 5.057241638978529075e-01 2.197677935496568352e+03
c_dd 0 0 5.120042719980517631e-01 2.181047256939456020e+03
c_dd 0 0 5.183192340646139984e-01 2.161497047588115947e+03
c_dd 0 0 5.246161892892522438e-01 2.144992430239386067e+03
c_dd 0 0 5.308869673046785476e-01 2.132606842812359901e+03
c_dd 0 0 5.371637224096752483e-01 2.106549541894274171e+03
c_dd 0 0 5.434652729571635144e-01 2.100399208796817675e+03
c_dd 0 0 5.497524178004593587e-01 2.083718069137340535e+03
c_dd 0 0 5.559970921381958142e-01 2.076546962365037416e+03
c_dd 0 0 5.622866379023159222e-01 2.057953690046551401e+03
c_dd 0 0 5.686033203527380842e-01 2.043797560248382297e+03
c_dd 0 0 5.748823709563090079e-01 2.027712206187925176e+03
c_dd 0 0 5.811585199734176088e-01 2.017386457675593419e+03
c_dd 0 0 5.874446517276211699e-01 2.000096471474206737e+03
c_dd 0 0 5.937246335834056588e-01 1.994303630339477650e+03
c_dd 0 0 6.000023445208265693e-01 1.983973075625952106e+03
c_dd 0 0 6.062700655927123483e-01 1.969573203985918781e+03
c_dd 0 0 6.125564878198721530e-01 1.953267953642273596e+03
c_dd 0 0 6.188675697062213654e-01 1.948168145381473551e+03
c_dd 0 0 6.251436203714340056e-01 1.942312269384594856e+03
c_dd 0 0 6.314092032308914471e-01 1.931347234459128686e+03
c_dd 0 0 6.377070744462735030e-01 1.920611130415173875e+03
c_dd 0 0 6.439915699782213787e-01 1.910365581720609498e+03
c_dd 0 0 6.502746657481665027e-01 1.902010241823577871e+03
c_dd 0 0 6.565654463687421449e-01 1.895497205737254490e+03
c_dd 0 0 6.628457378217490481e-01 1.886517338673151016e+03
c_dd 0 0 6.691273712706959920e-01 1.876935245379222579e+03
c_dd 0 0 6.754135024521100705e-01 1.868999793443192630e+03
c_dd 0 0 6.816942288653291548e-01 1.862404789636967280e+03
c_dd 0 0 6.879707219643064198e-01 1.854810974379309982e+03
c_dd 0 0 6.942401964891569133e-01 1.844018000859355652e+03
c_dd 0 0 7.005213539313046578e-01 1.838381500539991521e+03
c_dd 0 0 7.068163049835881617e-01 1.828097997596780033e+03
c_dd 0 0 7.131046379544038194e-01 1.821230026236357844e+03
c_dd 0 0 7.193979933183044517e-01 1.817778838835688020e+03
c_dd 0 0 7.256912769458278012e-01 1.810047328244274695e+03
c_dd 0 0 7.319732112087881104e-01 1.803421780567450924e+03
c_dd 0 0 7.382575498732680819e-01 1.799170755463378782e+03
c_dd 0 0 7.445309219837563663e-01 1.788463759802415552e+03
c_dd 0 0 7.507908721544984676e-01 1.787158430032350907e+03
c_dd 0 0 7.570762748651901353e-01 1.782331190895918326e+03
c_dd 0 0 7.633652442780797243e-01 1.777499738363642336e+03
c_dd 0 0 7.696523768503739094e-01 1.768106074470381373e+03
c_dd 0 0 7.759443911184177312e-01 1.765224901235081234e+03
c_dd 0 0 7.822388793759307291e-01 1.756534378913226419e+03
c_dd 0 0 7.885422505712965657e-01 1.755690331487084677e+03
c_dd 0 0 7.947958170677573708e-01 1.748766265287050373e+03
c_dd 0 0 8.010501857211035359e-01 1.742382101162254230e+03
c_dd 0 0 8.073371699120777123e-01 1.740388074833415203e+03
c_dd 0 0 8.136256953004623593e-01 1.732099499026409603e+03
c_dd 0 0 8.199185768310989220e-01 1.731041316786152720e+03
c_dd 0 0 8.261975950269245805e-01 1.722771047668117717e+03
c_dd 0 0 8.324916626456120294e-01 1.718353608928038966e+03
c_dd 0 0 8.387980487119468531e-01 1.718457253522377641e+03
c_dd 0 0 8.450681625339854230e-01 1.709500910591618094e+03
c_dd 0 0 8.513326310877129544e-01 1.706823459323721409e+03
c_dd 0 0 8.576229699198910650e-01 1.701542849187882211e+03
c_dd 0 0 8.639079722665760075e-01 1.697736212633930108e+03
c_dd 0 0 8.701845317394016899e-01 1.696159532749270056e+03
c_dd 0 0 8.764647451447489246e-01 1.691238034303713675e+03
c_dd 0 0 8.827524554796379874e-01 1.688604873609002880e+03
c_dd 0 0 8.890360933084631156e-01 1.684406783083205482e+03
c_dd 0 0 8.953122302139767674e-01 1.676251421397465037e+03
