# spectrum_type, zbin0, zbin1, separation, value
c_dcmbk 0 0 9.700000000000000000e+01 5.003402085164062945e-07
c_dcmbk 0 0 9.800000000000000000e+01 4.958105571471461926e-07
c_dcmbk 0 0 9.900000000000000000e+01 4.912874154425461744e-07
c_dcmbk 0 0 1.000000000000000000e+02 4.867659389487091339e-07
c_dcmbk 0 0 1.010000000000000000e+02 4.822412832117379653e-07
c_dcmbk 0 0 1.020000000000000000e+02 4.777086037777353509e-07
c_dcmbk 0 0 1.030000000000000000e+02 4.731630561928044497e-07
c_dcmbk 0 0 1.040000000000000000e+02 4.685997960030479439e-07
c_dcmbk 0 0 1.050000000000000000e+02 4.640139787545687277e-07
c_dcmbk 0 0 1.060000000000000000e+02 4.594007793337642979e-07
c_dcmbk 0 0 1.070000000000000000e+02 4.547580129886746623e-07
c_dcmbk 0 0 1.080000000000000000e+02 4.500887928951720409e-07
c_dcmbk 0 0 1.090000000000000000e+02 4.453968653367841788e-07
c_dcmbk 0 0 1.100000000000000000e+02 4.406859765970398800e-07
c_dcmbk 0 0 1.110000000000000000e+02 4.359598729594672070e-07
c_dcmbk 0 0 1.120000000000000000e+02 4.312223007075945403e-07
c_dcmbk 0 0 1.130000000000000000e+02 4.264770061249502602e-07
c_dcmbk 0 0 1.140000000000000000e+02 4.217277354950625883e-07
c_dcmbk 0 0 1.150000000000000000e+02 4.169782351014601165e-07
c_dcmbk 0 0 1.160000000000000000e+02 4.122322512276709078e-07
c_dcmbk 0 0 1.170000000000000000e+02 4.074935301572236070e-07
c_dcmbk 0 0 1.180000000000000000e+02 4.027658181736461711e-07
c_dcmbk 0 0 1.190000000000000000e+02 3.980528615604672980e-07
c_dcmbk 0 0 1.200000000000000000e+02 3.933584066012150504e-07
c_dcmbk 0 0 1.210000000000000000e+02 3.886861924644214140e-07
c_dcmbk 0 0 1.220000000000000000e+02 3.840397261819551196e-07
c_dcmbk 0 0 1.230000000000000000e+02 3.794222366930497725e-07
c_dcmbk 0 0 1.240000000000000000e+02 3.748369365366416308e-07
c_dcmbk 0 0 1.250000000000000000e+02 3.702870382516666883e-07
c_dcmbk 0 0 1.260000000000000000e+02 3.657757543770608327e-07
c_dcmbk 0 0 1.270000000000000000e+02 3.613062974517600576e-07
c_dcmbk 0 0 1.280000000000000000e+02 3.568818800147004095e-07
c_dcmbk 0 0 1.290000000000000000e+02 3.525057146048178822e-07
c_dcmbk 0 0 1.300000000000000000e+02 3.481810137610485221e-07
c_dcmbk 0 0 1.310000000000000000e+02 3.439109900223282699e-07
c_dcmbk 0 0 1.320000000000000000e+02 3.396988559275932782e-07
c_dcmbk 0 0 1.330000000000000000e+02 3.355478240157793816e-07
c_dcmbk 0 0 1.340000000000000000e+02 3.314611068258226268e-07
c_dcmbk 0 0 1.350000000000000000e+02 3.274419168966589544e-07
c_dcmbk 0 0 1.360000000000000000e+02 3.234934667672245169e-07
c_dcmbk 0 0 1.370000000000000000e+02 3.196189689764552021e-07
c_dcmbk 0 0 1.380000000000000000e+02 3.158215170504079123e-07
c_dcmbk 0 0 1.390000000000000000e+02 3.121020209018703012e-07
c_dcmbk 0 0 1.400000000000000000e+02 3.084594762464960662e-07
c_dcmbk 0 0 1.410000000000000000e+02 3.048928139633557825e-07
c_dcmbk 0 0 1.420000000000000000e+02 3.014009649315201313e-07
