# spectrum_type, zbin0, zbin1, separation, value
c_dd 0 0 9.267502199878263625e-01 1.662583950896824490e+03
c_dd 0 0 9.330346272813238029e-01 1.659088101410864738e+03
c_dd 0 0 9.393297286529698198e-01 1.654831274902753421e+03
c_dd 0 0 9.456020466528652912e-01 1.652545917696229708e+03
c_dd 0 0 9.518687891863797379e-01 1.648141180711032803e+03
c_dd 0 0 9.581418737840891042e-01 1.647284437024670751e+03
c_dd 0 0 9.644369887048810375e-01 1.643326642313750654e+03
c_dd 0 0 9.707375181351720617e-01 1.639156419255426499e+03
c_dd 0 0 9.770097663529486720e-01 1.634612327176549570e+03
c_dd 0 0 9.832835755838400527e-01 1.633831092683499492e+03
c_dd 0 0 9.895569992810110405e-01 1.631829729654600897e+03
c_dd 0 0 9.958480710782616763e-01 1.627998464788939827e+03
c_dd 0 0 1.002138575493429995e+00 1.624654955411832361e+03
c_dd 0 0 1.008406592376542843e+00 1.623655529166640690e+03
c_dd 0 0 1.014697842972237973e+00 1.619504058257890165e+03
c_dd 0 0 1.020995892874764666e+00 1.619269278337268133e+03
c_dd 0 0 1.027276368069287793e+00 1.615349378306010749e+03
c_dd 0 0 1.033563189136701643e+00 1.611241734067404650e+03
